0.0	0.0	0.0	1.0	0.0	0.0029320878926909423	0.0051651786288503245	0.0034325557139223513	0.0011376590420065123	0.0001721098846521803	0.0	0.0012828367155254242	0.0015956063065228517	0.0006716315006095288	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.002660304023096095	0.0046378616795921	0.0030523543399299836	0.0009840387352266378	0.00013050332863661057	0.0	0.0011368898886116446	0.0014226613257540392	0.0006099861923475271	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.5798563944236631	1.0	0.6515456803615699	0.20401654865529956	0.0229619397528963	0.0	0.24194226136017866	0.3046011799205985	0.13295723473671456	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.004447221442972774	0.007583436363528185	0.004889595203718618	0.0014846764696250412	0.00013491084456654584	0.0	0.0018108864546110342	0.002293805889277898	0.0010187325128156919	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.5933775514169927	1.0	0.6378138131569773	0.18746076529466582	0.0126224563243691	0.0	0.23569330632440666	0.3003779845706236	0.13566491061266175	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.600699524964364	1.0	0.6306611726782372	0.17906078849514095	0.0074574160644120206	0.0	0.23264027015510316	0.29831282548227456	0.1369465139676709	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.6084343107892941	1.0	0.6233078286150209	0.1705771194339963	0.0022934602025088116	0.0	0.2296390322004442	0.2962857003325789	0.13818574599927383	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.6166144572179372	1.0	0.6157460597353055	0.16200759832484554	0.0	0.0	0.22669295597828512	0.29430236798031256	0.13938731427915838	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.30685743348907696	0.49075528615352837	0.29836333695523776	0.07525715009116421	0.0	0.0	0.10983379069368418	0.14348163073221412	0.06897872464329295	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.20550610397140257	0.32390803207891317	0.19433309971900714	0.046837166374997616	0.0	0.0	0.07157746872166212	0.09409276063390191	0.045897107391109394	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.1834751433319698	0.2848084551798772	0.16852833209098492	0.03866434880890334	0.0	0.0	0.06215167057360914	0.0822182619477599	0.04067583791618488	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.18060028744289697	0.27590833349962285	0.16092121857572628	0.034988379782023925	0.0	0.0	0.059468067124737	0.0791684503088994	0.039709632420334436	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.18585924459933667	0.2792376946013283	0.1604226706408476	0.0328838933239615	0.0	0.0	0.059456477650043436	0.0796597158452468	0.040495008968999255	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.19574502209731823	0.2889854394811243	0.1634198646425477	0.0313849977453381	0.0	0.0	0.06080074297063529	0.08198593759997148	0.04222516901910172	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.20882640593410676	0.3026880356138853	0.16835737863720626	0.03006526123494619	0.0	0.0	0.06294391047737417	0.08542717145422539	0.044560903517091376	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.22443895976438125	0.3191078013243766	0.17443243019896487	0.028695845114161064	0.0	0.0	0.06560801579051252	0.089625844831586	0.04733472638674391	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.2422586126821606	0.3375404568994991	0.18116915388306143	0.027134013808262553	0.0	0.0	0.06863748536358087	0.09438334234848539	0.05045440480912509	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.26213397732908233	0.3575415268918962	0.18825052318240937	0.025279178385457506	0.0	0.0	0.07193739491223633	0.09957980983212737	0.05386493176159527	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.28401133509284954	0.3788026162569933	0.19544250271766614	0.023053123825406086	0.0	0.0	0.07544568600521942	0.10513806925590863	0.05753141916555473	0.0	0.0
0.0	0.0	0.03062475083403417	1.0	0.0	0.3078978482369221	0.4010893650727132	0.2025561973994957	0.020390206301850452	0.0	0.0	0.07911937387195254	0.11100570731136576	0.06143060956644671	0.0	0.0
0.0	0.0	0.07300192837475772	1.0	0.0	0.3338423193367266	0.42420756319357644	0.20942739206630404	0.017232119107163067	0.0	0.0	0.08292715887219147	0.11714548144604141	0.06554633174186482	0.0	0.0
0.0	0.0	0.11671816692589977	1.0	0.0	0.36192472446013885	0.4479831872817396	0.21590473369829086	0.013524933554471113	0.0	0.0	0.08684521955888537	0.12352985801981312	0.069866915323083	0.0	0.0
0.0	0.0	0.1615944664493753	1.0	0.0	0.3922504635110531	0.4722497601848336	0.22184250603966993	0.009217352242151883	0.0	0.0	0.0908546944692545	0.1301377434648958	0.07438364487800536	0.0	0.0
0.0	0.0	0.20743765330233865	1.0	0.0	0.42494731992900125	0.49683974861251406	0.22709598630647013	0.004259646517874511	0.0	0.0	0.09494011045859405	0.13695244444976895	0.07908979636882411	0.0	0.0
0.0	0.0	0.2540505013230508	1.0	0.0	0.46016408120627905	0.5215782664140846	0.2315183280712428	0.0	0.0	0.0	0.09908836644163538	0.14396034904286487	0.08398001514801078	0.0	0.0
0.0	0.0	0.301238609790818	1.0	0.0	0.49807025014440404	0.5462781233969882	0.2349583896827947	0.0	0.0	0.0	0.10328805603135356	0.15115004769346257	0.08904990221459298	0.0	0.0
0.0	0.0	0.348815061055951	1.0	0.0	0.5388565289125348	0.5707356658179481	0.23725917717480627	0.0	0.0	0.0	0.10752900408438218	0.158511731717474	0.09429573181449977	0.0	0.0
0.0	0.0020648223102675066	0.39660350677322725	1.0	0.0	0.5827358976268922	0.5947270789268478	0.23825670792665374	0.0	0.0	0.0	0.11180194232207236	0.1660367721229454	0.0997142543536862	0.0	0.0
0.0	0.026877820583807662	0.44444011559865165	1.0	0.0	0.6299451902535012	0.6180049517504399	0.23777918007658322	0.0	0.0	0.0	0.11609827777677194	0.17371741872794533	0.10530255618649823	0.0	0.0
0.0	0.05265652207990728	0.492174684171982	1.0	0.0	0.6807471199365807	0.6402949833231115	0.23564637958175438	0.0	0.0	0.0	0.1204099246619854	0.18154658140400187	0.11105795821081986	0.0	0.0
