21	138	14	94	60	89	165	142	19	18	20	22	25	20	17	17
20	21	15	19	20	20	15	16	18	22	178	82	60	35	48	20
20	20	15	19	19	16	15	16	18	35	75	40	19	26	706	23
18	19	15	22	20	18	16	16	21	42	62	32	51	40	60	53
20	17	15	19	20	16	15	18	20	32	82	36	37	45	46	40
23	439	15	20	32	45	28	53	20	18	20	25	21	19	16	17
18	89	14	41	49	39	39	35	18	20	19	21	23	20	18	16
18	22	15	21	19	19	15	16	21	22	42	38	107	144	30	19
18	34	14	52	65	576	56	23	19	21	16	21	21	24	14	15
18	17	15	20	22	21	15	17	17	41	93	32	22	65	50	16
19	23	14	347	938	38	21	17	20	21	19	22	38	21	15	17
21	102	15	32	34	33	22	30	20	22	20	21	20	18	16	16
21	19	14	22	19	19	16	16	19	29	63	26	19	20	469	19
18	20	15	20	15	17	15	17	19	24	29	32	22	18	17	1008
18	17	15	22	20	17	15	17	17	43	81	43	22	36	482	26
17	16	15	21	21	18	14	18	20	42	69	32	26	29	114	47
18	38	13	30	23	19	24	209	18	20	15	23	19	16	13	17
20	19	15	22	31	21	15	16	21	58	512	498	335	193	269	62
33	52	15	33	29	24	16	72	22	20	17	24	20	20	16	16
20	22	15	670	34	32	18	17	21	21	17	23	21	20	16	17
117	195	13	114	65	63	70	312	38	20	17	25	43	31	16	19
21	19	16	20	19	19	15	17	19	65	41	28	28	34	23	28
26	16	14	20	19	20	16	16	18	102	29	33	33	30	26	68
19	17	13	19	20	18	14	14	18	77	238	37	30	39	20	28
19	19	14	17	20	19	14	16	18	22	21	22	20	327	15	18
20	61	14	39	21	53	528	21	20	21	17	23	21	19	16	17
28	88	15	36	28	29	15	83	20	20	16	23	20	19	16	17
19	22	15	76	86	59	37	17	19	21	17	21	20	18	15	16
18	17	14	19	20	17	13	17	19	28	57	24	20	332	16	14
21	252	15	24	19	23	16	31	20	19	17	22	21	18	15	15
18	21	14	21	19	18	15	18	17	31	49	25	19	19	964	17
22	16	14	20	22	19	15	16	22	27	57	24	24	44	79	31
20	250	15	20	22	41	19	44	18	22	19	21	20	17	17	17
22	20	15	18	21	20	14	16	19	22	215	26	19	20	25	18
18	19	14	21	20	17	14	14	19	41	60	48	28	37	109	102
48	252	13	99	54	56	36	582	19	20	19	23	29	21	18	18
20	21	15	21	35	20	13	17	22	72	1076	215	285	447	253	61
60	92	14	79	37	22	15	56	20	21	15	22	31	24	13	16
36	92	14	54	48	40	23	136	19	19	19	24	23	21	17	16
17	20	14	19	21	17	15	16	20	19	944	27	22	30	21	23
18	17	16	19	21	17	15	18	20	24	64	31	18	89	49	16
20	18	13	22	21	19	15	17	20	65	87	44	30	40	729	34
18	19	14	19	27	18	12	15	19	27	60	611	443	108	56	23
19	21	16	46	93	49	21	15	20	18	18	24	20	19	15	14
315	17	14	23	31	34	15	16	38	58	28	41	26	22	14	19
22	322	15	20	18	18	15	19	21	20	17	22	17	19	12	15
20	17	13	22	19	18	16	14	20	21	46	106	49	24	39	17
20	19	13	20	19	19	16	14	17	39	71	32	44	48	53	24
58	62	16	22	44	52	17	58	33	20	18	36	26	19	16	16
21	19	14	20	21	19	13	18	20	50	47	37	26	21	17	533
20	21	15	21	22	17	16	15	18	19	1245	140	26	54	59	28
19	17	16	19	21	16	14	15	21	21	31	25	20	356	14	17
19	19	14	20	19	19	13	17	20	36	72	42	42	38	42	18
19	20	14	20	22	18	14	17	19	22	35	172	20	23	54	36
21	17	14	24	18	16	14	15	17	178	19	24	18	21	20	23
26	90	14	85	36	31	58	1326	18	20	17	23	25	26	16	16
70	20	14	20	26	23	17	18	42	52	24	37	40	23	16	33
19	18	15	18	19	18	14	17	20	46	131	58	74	43	41	39
19	17	14	20	19	17	14	18	21	22	43	27	21	32	93	17
17	20	15	19	18	16	14	16	19	17	345	23	21	22	15	15
22	18	14	362	20	17	14	16	20	23	16	22	19	19	15	16
17	19	14	21	23	18	15	16	24	44	93	45	505	160	53	59
18	46	15	37	25	49	153	18	19	19	16	20	20	20	16	18
29	86	16	33	29	20	19	1104	19	23	17	23	19	19	15	16
26	414	15	20	21	29	14	19	20	18	17	22	20	17	18	16
19	18	14	119	19	30	28	27	19	21	18	24	23	18	16	16
21	20	15	17	22	18	14	17	19	305	253	46	43	50	71	65
20	19	15	26	28	18	15	16	22	40	660	263	195	147	133	46
23	269	15	21	19	25	19	20	21	19	18	22	22	19	16	17
29	18	15	19	22	22	14	19	38	47	24	35	32	20	17	54
20	15	13	843	20	17	16	21	20	20	17	22	22	21	15	14
21	406	14	19	19	21	15	17	21	20	18	24	20	18	17	17
21	17	15	19	21	17	14	18	20	21	33	22	17	20	499	18
23	1788	15	26	22	29	19	36	19	20	17	21	18	18	15	16
20	18	14	22	19	16	13	17	19	20	59	35	51	39	52	18
19	18	15	16	19	16	18	14	22	28	43	24	18	20	1055	19
19	19	15	19	19	18	14	19	18	21	441	20	19	20	16	19
192	23	15	54	98	99	14	24	185	383	359	279	209	117	69	2411
19	23	14	60	255	22	16	16	17	20	17	20	20	18	16	18
17	18	14	20	20	16	13	16	21	76	110	27	25	32	19	24
19	16	15	20	18	19	15	14	18	22	23	28	167	33	22	17
24	571	14	23	20	18	16	21	20	20	15	22	21	18	17	17
19	60	14	45	35	39	125	22	19	22	18	21	21	18	15	17
21	64	15	39	23	19	20	270	18	22	19	23	21	21	17	19
19	23	14	26	20	18	15	16	19	655	588	28	27	65	81	62
19	17	14	21	21	15	15	16	21	22	141	104	95	48	59	19
18	78	14	77	67	51	61	34	20	21	18	20	22	19	16	16
63	26	14	35	23	19	15	16	313	21	20	22	25	30	18	33
19	116	14	47	29	46	28	39	18	20	18	23	19	18	18	18
19	44	14	28	30	160	28	19	17	20	21	21	18	19	16	15
483	19	14	23	31	34	14	21	46	28	17	36	23	21	16	21
20	19	14	19	584	18	16	17	19	20	19	22	22	17	15	16
19	22	14	20	21	17	16	16	21	98	186	62	75	57	104	109
51	68	15	53	31	20	16	22	19	21	16	22	23	25	16	14
19	19	13	19	20	19	15	15	19	21	179	72	35	37	46	27
21	22	14	21	34	20	15	16	29	259	207	122	83	85	1066	247
20	27	14	102	1256	29	22	18	18	22	17	20	24	22	17	17
18	17	15	21	19	15	17	16	20	160	19	22	20	23	31	23
20	18	15	23	34	21	16	16	27	200	2095	142	96	138	153	118
18	796	14	28	26	50	21	44	20	20	17	21	25	22	16	17
19	18	15	18	16	17	16	17	19	33	76	32	40	34	32	29
21	16	14	18	20	18	13	15	21	28	95	41	41	54	57	21
20	64	14	45	26	17	15	378	20	20	17	21	20	22	15	16
20	22	15	18	18	19	17	18	19	24	80	29	42	34	23	18
29	343	15	45	50	71	35	73	23	22	18	25	23	18	16	18
18	19	13	19	18	18	16	16	20	38	258	58	41	38	30	25
19	19	15	20	22	18	14	18	18	721	17	23	19	27	17	22
19	19	14	21	17	21	15	17	17	38	50	48	22	22	24	202
18	16	15	18	20	16	15	17	20	21	75	26	24	674	16	15
33	426	14	112	79	113	141	199	20	20	17	24	37	24	16	17
18	21	13	19	19	19	19	15	17	27	56	34	24	208	23	18
21	18	13	19	23	17	17	20	19	20	431	24	20	21	35	23
21	18	15	23	21	19	14	15	18	60	275	78	78	149	229	41
264	27	15	19	22	21	14	17	30	22	17	25	27	20	16	17
19	18	14	19	19	17	15	17	19	75	68	45	35	30	55	145
19	20	14	21	20	20	14	15	22	36	44	31	27	18	20	218
35	21	14	30	19	19	13	14	20	46	20	25	30	61	37	59
30	342	14	26	19	36	31	35	18	20	20	22	19	18	17	15
19	16	15	22	20	17	14	17	20	36	32	25	21	20	18	204
19	21	15	27	43	243	15	17	20	21	19	24	22	18	16	16
18	75	16	60	26	58	1130	27	21	18	21	21	21	19	15	17
386	18	15	20	17	18	15	20	19	22	19	21	19	19	15	16
18	21	14	21	24	19	15	15	18	20	33	201	24	29	31	20
17	19	14	19	20	18	16	17	21	20	405	46	21	32	40	19
21	18	14	19	21	19	13	16	18	22	54	155	22	29	45	18
21	19	12	20	19	21	15	15	19	44	251	75	99	46	62	37
18	57	16	52	52	171	79	24	21	22	18	23	24	17	15	17
17	18	14	20	20	24	14	15	20	51	70	51	22	22	81	472
19	287	13	21	18	19	15	14	20	21	16	22	19	20	15	17
19	18	16	20	19	17	15	17	20	19	64	32	61	114	29	18
19	19	15	23	20	24	17	15	19	50	86	52	33	27	115	130
19	19	15	22	19	19	14	17	18	25	64	22	19	433	17	18
19	18	15	21	21	18	15	18	19	35	752	37	21	41	62	48
18	19	14	19	19	16	13	18	19	20	30	22	20	197	16	17
19	19	13	20	17	17	14	17	18	588	17	25	20	31	32	50
80	30	14	28	27	16	14	17	217	20	18	22	23	23	20	18
21	242	15	51	47	48	35	45	19	19	17	21	20	20	13	15
20	20	14	20	22	20	14	19	17	22	818	37	19	29	39	32
19	18	15	21	23	18	14	17	20	43	92	36	53	621	30	18
54	19	14	29	21	18	13	15	435	24	19	23	29	23	17	20
19	18	16	20	21	18	14	14	19	37	113	80	87	83	114	22
21	49	14	33	26	20	19	146	19	21	37	23	22	558	16	18
17	18	15	23	18	19	13	15	17	27	154	22	17	28	24	36
150	130	15	106	61	36	20	105	170	24	17	28	52	57	15	24
23	46	15	36	22	18	19	522	18	18	16	21	21	20	14	16
18	20	14	17	16	16	14	13	17	19	669	27	19	22	22	31
20	16	15	29	605	18	15	17	20	22	18	22	20	18	17	16
21	25	14	25	21	468	15	18	19	23	17	20	21	19	16	15
19	17	15	20	16	16	16	17	17	19	28	311	20	20	32	17
20	17	15	20	18	18	13	18	20	21	889	23	19	20	17	18
19	17	14	20	17	17	15	16	22	35	100	39	37	26	36	24
19	22	15	20	21	17	14	17	20	766	17	23	21	29	27	31
19	19	14	19	20	16	14	15	20	22	1599	23	20	21	18	19
19	18	14	20	19	18	14	17	19	21	77	110	60	44	59	18
19	18	13	31	29	17	15	17	20	23	40	466	52	23	43	24
276	25	15	23	43	42	14	21	74	38	19	54	44	25	16	26
19	21	14	29	45	32	15	14	36	281	2761	296	224	276	647	737
18	16	15	19	20	15	14	16	19	54	82	40	44	42	59	47
19	17	14	20	20	16	15	18	19	20	70	27	32	200	16	18
20	19	14	17	22	16	13	15	19	66	59	25	18	40	24	19
435	19	15	21	18	18	15	17	20	22	16	24	20	19	15	18
18	18	14	19	21	18	15	14	18	19	25	49	184	39	31	17
19	89	15	31	26	27	21	37	22	20	15	23	22	19	17	13
18	20	14	21	20	20	315	18	21	20	17	22	19	20	15	16
18	18	14	18	20	17	14	17	19	27	25	23	18	21	15	742
19	19	14	29	51	25	15	14	34	192	2856	245	191	214	726	285
19	20	14	19	18	17	15	17	18	324	18	23	21	19	18	19
68	26	13	53	24	19	16	17	725	22	19	22	28	37	20	26
19	21	15	19	18	18	15	16	18	38	52	31	29	27	36	20
21	34	14	94	535	102	49	16	20	21	19	22	21	18	18	15
19	16	14	21	19	16	16	17	21	341	15	21	20	18	20	15
20	19	15	238	25	33	32	23	18	21	18	22	24	18	17	17
19	18	15	18	20	19	14	17	20	22	76	84	382	68	36	20
22	20	15	19	21	17	16	16	21	112	1237	64	44	62	105	69
19	100	15	32	20	31	26	32	19	20	18	24	18	19	14	17
17	21	15	19	19	17	15	14	20	19	92	112	181	69	60	17
312	60	14	22	47	71	20	45	61	35	20	46	38	25	15	17
20	18	14	20	22	21	15	16	18	83	281	78	56	126	327	99
21	21	15	22	24	371	15	17	19	21	18	23	19	19	16	16
23	18	13	25	22	21	15	16	21	22	19	41	480	21	25	19
20	621	14	29	30	30	23	27	17	19	17	20	19	20	14	16
18	18	15	33	216	44	17	16	19	19	17	23	21	19	16	17
20	21	14	20	19	18	15	16	20	19	502	29	19	22	23	17
19	19	14	21	20	18	13	18	22	241	28	28	36	44	42	62
18	18	13	18	21	18	18	15	19	47	91	44	20	32	1544	17
20	18	14	21	18	17	13	14	19	22	83	43	73	135	37	19
18	138	15	23	23	23	22	16	21	21	18	21	19	19	15	16
19	19	13	22	19	16	15	16	20	190	20	24	20	22	20	22
19	21	15	621	20	15	15	17	19	17	19	19	21	18	16	17
21	33	15	44	25	38	57	19	19	84	18	19	23	25	18	17
408	23	15	19	22	32	16	20	32	46	20	38	19	17	16	16
20	50	15	40	20	25	48	53	19	20	17	23	22	19	16	19
19	19	14	22	19	19	15	14	21	20	797	22	20	19	19	17
23	94	15	54	30	34	89	313	17	21	17	22	22	22	15	16
28	17	14	30	25	18	13	20	24	575	54	33	53	77	81	84
21	17	15	22	21	16	13	13	20	49	41	37	28	26	21	120
20	20	14	68	107	96	44	18	19	20	18	23	20	20	16	18
40	95	14	55	29	29	16	68	19	21	17	22	19	22	17	16
19	17	15	21	17	16	13	15	21	36	130	61	59	57	71	30
21	155	15	36	38	33	19	64	19	17	14	23	20	20	15	15
22	119	14	56	46	40	52	214	18	18	17	25	26	21	14	18
25	436	14	27	28	53	32	73	18	22	17	24	19	19	17	16
19	19	14	20	20	18	12	18	19	23	21	23	17	18	17	623
20	20	14	21	36	446	16	16	19	20	17	21	17	19	15	18
20	16	14	19	20	16	15	14	19	20	189	28	22	21	19	18
19	19	14	21	20	18	14	17	20	35	72	34	20	31	575	20
21	20	13	20	21	18	16	16	18	20	82	47	132	175	42	18
21	17	14	18	20	16	17	17	18	22	58	23	18	80	41	17
18	18	15	22	28	17	13	15	21	46	1843	71	31	50	84	74
20	18	14	21	20	18	15	15	19	54	65	45	28	26	106	81
19	19	14	21	24	18	13	17	19	84	134	65	56	74	362	81
18	16	13	19	19	16	15	15	22	44	38	30	23	22	101	47
26	504	14	19	22	28	17	27	18	22	18	21	18	18	17	15
20	55	14	44	23	31	266	75	17	18	17	21	21	18	17	18
19	17	14	21	20	17	17	17	20	482	18	21	20	23	19	20
18	19	15	22	18	19	14	17	20	37	49	40	20	17	115	30
19	18	15	21	20	19	16	459	19	22	15	21	18	19	15	14
237	48	15	82	50	33	16	15	54	79	41	49	109	167	79	205
32	123	22	1151	295	406	337	52	20	20	19	25	58	24	17	17
18	19	14	19	19	18	16	16	22	38	59	29	24	30	31	29
25	19	13	26	33	19	16	16	22	407	250	96	91	94	159	266
19	20	14	20	19	19	14	15	18	79	175	25	34	30	36	25
18	20	15	24	39	29	15	16	19	30	175	618	565	602	85	34
18	18	14	20	17	20	15	16	20	20	16	339	18	18	15	18
20	157	14	29	26	21	14	27	21	21	17	18	19	19	14	18
22	53	15	24	21	22	15	137	18	22	17	24	19	17	17	16
20	19	13	47	44	22	16	17	21	37	489	363	302	1056	155	60
21	85	15	29	29	30	22	37	20	19	18	22	19	18	16	16
18	19	15	19	19	24	14	18	31	57	35	45	27	20	17	104
20	19	14	21	19	18	14	18	17	20	36	20	18	721	17	19
27	98	15	71	35	50	121	996	20	20	17	20	25	21	15	16
16	17	15	18	17	18	15	16	18	23	16	24	21	21	15	241
19	20	15	23	19	17	15	15	21	35	50	34	21	26	987	19
20	18	15	19	23	18	14	16	20	69	560	73	63	69	78	74
19	18	13	19	19	18	15	17	18	22	1036	23	19	29	25	18
53	96	15	46	35	19	16	75	22	19	18	22	24	20	15	18
21	16	15	22	20	15	14	16	18	29	25	23	21	20	20	133
32	621	15	32	41	69	23	76	18	19	16	22	26	18	14	15
21	18	15	20	22	18	14	18	22	45	58	37	39	21	28	230
19	20	13	19	18	19	15	15	20	39	54	30	20	22	30	61
19	60	18	91	30	48	59	42	19	21	18	20	24	19	19	17
19	20	14	26	24	20	14	16	19	28	307	289	172	139	126	52
19	20	13	20	19	19	15	18	20	68	62	38	34	56	62	51
20	530	14	20	19	20	15	16	18	18	17	20	17	19	16	17
19	18	14	19	19	16	14	16	19	20	52	29	21	28	90	28
21	18	14	447	18	19	15	15	18	20	16	23	18	19	17	16
21	19	14	18	21	15	14	17	20	23	91	78	30	40	126	86
38	179	14	59	56	40	20	127	17	19	20	24	20	26	17	18
19	23	15	865	44	31	29	22	20	18	18	25	18	20	15	17
17	18	14	18	18	18	15	15	19	19	33	685	29	30	41	21
20	18	14	20	22	17	14	17	19	30	151	24	22	31	26	17
20	16	14	22	19	16	13	15	20	61	94	32	43	47	51	50
20	18	14	21	23	17	14	17	20	34	43	29	28	26	41	76
15	21	15	19	22	17	16	16	18	18	19	168	23	21	27	16
313	21	16	19	19	18	15	16	21	20	18	22	22	17	14	17
23	125	15	171	301	404	109	61	17	22	19	29	34	21	16	14
178	58	14	73	25	33	23	17	29	21	18	23	23	19	15	17
42	20	15	37	45	38	17	16	36	1082	97	96	122	114	115	344
28	98	14	47	28	21	22	374	21	20	18	21	28	20	16	18
22	1136	15	29	33	71	39	73	24	19	16	23	23	17	15	16
20	20	13	22	18	18	15	16	19	26	33	23	19	24	37	88
17	14	15	21	22	18	13	17	19	24	72	36	25	84	116	19
19	21	14	19	19	16	16	16	19	21	83	96	211	55	46	16
20	20	15	21	22	17	16	18	18	19	25	277	21	22	26	19
48	26	14	27	20	21	14	17	338	22	16	22	25	19	15	22
20	16	14	23	19	18	15	15	21	81	90	33	38	37	75	161
19	19	16	21	20	17	15	17	18	25	97	30	36	27	31	20
20	17	15	23	33	27	18	17	25	66	48	55	30	26	16	59
19	254	15	19	17	19	15	17	18	21	17	22	21	19	17	19
19	21	15	20	21	23	14	16	23	50	69	45	26	28	20	1647
18	61	16	182	131	154	90	19	19	22	18	20	25	20	15	18
22	22	14	22	19	20	14	17	19	21	169	21	19	18	18	30
20	19	14	19	21	366	17	19	18	20	19	21	21	18	17	16
19	19	15	22	22	16	15	16	20	102	207	47	53	66	44	47
20	17	14	20	20	15	14	16	19	23	1218	23	19	22	18	16
21	216	14	22	29	48	24	47	21	20	15	23	22	21	14	16
21	314	15	20	19	19	15	17	19	18	17	24	18	18	13	15
21	98	15	46	27	35	25	76	21	22	18	21	21	17	20	16
18	18	15	21	17	19	15	16	18	28	31	24	25	20	27	146
182	22	14	22	29	26	13	18	63	34	20	38	39	31	16	19
27	55	16	41	20	18	15	581	18	21	17	23	19	19	16	15
18	19	16	22	21	18	14	17	19	48	107	45	27	34	58	47
129	140	14	70	55	39	16	60	32	20	15	22	40	38	14	17
17	19	13	19	24	18	15	17	19	20	63	77	275	48	23	16
19	18	14	269	19	18	20	20	20	21	18	20	18	16	16	17
36	98	14	55	28	29	21	783	18	19	19	22	23	18	16	16
21	800	15	23	23	46	36	49	19	21	16	21	20	19	19	14
